,stop_id,stop_cause,service_area,subject_race,subject_sex,subject_age,date_stop,time_stop,arrested,searched,obtained_consent,contraband_found,property_seized,is_in_twilight,Month,Sunset,Dark
45,1308273,Equipment Violation,310,White,Female,38.0,2016-01-01,2020-03-17 20:00:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
46,1308279,Moving Violation,440,Hispanic/Latino/a,Male,21.0,2016-01-01,2020-03-17 20:00:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
47,1308280,Equipment Violation,820,Other,Male,24.0,2016-01-01,2020-03-17 20:00:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
48,1308275,Moving Violation,Unknown,Hispanic/Latino/a,Male,36.0,2016-01-01,2020-03-17 20:00:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
49,1308283,Moving Violation,520,White,Female,68.0,2016-01-01,2020-03-17 20:01:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
50,1308277,Moving Violation,430,White,Female,51.0,2016-01-01,2020-03-17 20:10:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
51,1308281,Moving Violation,710,Hispanic/Latino/a,Male,46.0,2016-01-01,2020-03-17 20:25:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
52,1308445,Moving Violation,810,White,Female,49.0,2016-01-02,2020-03-17 17:12:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
53,1308459,Moving Violation,710,Hispanic/Latino/a,Male,44.0,2016-01-02,2020-03-17 17:13:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
54,1308446,Moving Violation,230,White,Female,32.0,2016-01-02,2020-03-17 17:20:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
55,1308449,Equipment Violation,240,Asian,Female,55.0,2016-01-02,2020-03-17 17:20:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
56,1308458,Moving Violation,710,Hispanic/Latino/a,Male,21.0,2016-01-02,2020-03-17 17:21:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
57,1308447,Moving Violation,810,White,Male,37.0,2016-01-02,2020-03-17 17:22:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
58,1308635,Equipment Violation,610,White,Female,45.0,2016-01-02,2020-03-17 17:30:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
59,1308512,Equipment Violation,230,White,Male,23.0,2016-01-02,2020-03-17 17:30:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
60,1308457,Moving Violation,710,Hispanic/Latino/a,Male,46.0,2016-01-02,2020-03-17 17:30:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
61,1308448,Moving Violation,240,White,Male,69.0,2016-01-02,2020-03-17 17:30:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
62,1308452,Moving Violation,320,Asian,Male,19.0,2016-01-02,2020-03-17 17:30:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
63,1308462,Moving Violation,710,Hispanic/Latino/a,Female,32.0,2016-01-02,2020-03-17 17:31:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
64,1308538,Equipment Violation,240,Hispanic/Latino/a,Male,35.0,2016-01-02,2020-03-17 17:40:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
65,1308454,Moving Violation,710,Hispanic/Latino/a,Male,55.0,2016-01-02,2020-03-17 17:45:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
66,1308455,Moving Violation,230,White,Male,60.0,2016-01-02,2020-03-17 17:45:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
67,1308463,Moving Violation,710,Hispanic/Latino/a,Male,35.0,2016-01-02,2020-03-17 17:48:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
68,1308504,Moving Violation,520,White,Female,23.0,2016-01-02,2020-03-17 17:50:00,N,N,N,N,N,True,1,2020-03-17 18:18:00,False
69,1308453,Moving Violation,810,White,Male,46.0,2016-01-02,2020-03-17 17:52:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
70,1308456,Moving Violation,520,Asian,Female,28.0,2016-01-02,2020-03-17 17:55:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
71,1308466,Moving Violation,710,White,Male,23.0,2016-01-02,2020-03-17 17:55:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
72,1308471,Moving Violation,320,Other,Male,24.0,2016-01-02,2020-03-17 17:56:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
73,1308465,Equipment Violation,320,White,Female,20.0,2016-01-02,2020-03-17 17:58:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
74,1308473,Equipment Violation,830,Black/African American,Female,30.0,2016-01-02,2020-03-17 18:00:00,N,N,N,N,N,True,1,2020-03-17 18:18:00,False
75,1308464,Moving Violation,240,Asian,Male,21.0,2016-01-02,2020-03-17 18:00:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
76,1308460,Moving Violation,830,Hispanic/Latino/a,Male,22.0,2016-01-02,2020-03-17 18:00:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
77,1308468,Moving Violation,430,Black/African American,Male,27.0,2016-01-02,2020-03-17 18:04:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
78,1308461,Moving Violation,810,White,Female,24.0,2016-01-02,2020-03-17 18:04:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
79,1308478,Equipment Violation,440,Hispanic/Latino/a,Male,17.0,2016-01-02,2020-03-17 18:09:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
80,1308469,Moving Violation,240,White,Male,48.0,2016-01-02,2020-03-17 18:09:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
81,1308470,Moving Violation,310,Other,Male,65.0,2016-01-02,2020-03-17 18:10:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
82,1308472,Moving Violation,230,White,Male,35.0,2016-01-02,2020-03-17 18:15:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
83,1308505,Equipment Violation,610,Hispanic/Latino/a,Female,32.0,2016-01-02,2020-03-17 18:15:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
84,1308476,Moving Violation,810,Black/African American,Female,23.0,2016-01-02,2020-03-17 18:18:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
85,1308477,Moving Violation,320,Asian,Male,55.0,2016-01-02,2020-03-17 18:20:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
86,1308503,Equipment Violation,440,Hispanic/Latino/a,Female,55.0,2016-01-02,2020-03-17 18:21:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
87,1308481,Equipment Violation,830,Hispanic/Latino/a,Male,47.0,2016-01-02,2020-03-17 18:25:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
88,1308495,Equipment Violation,230,Other,Female,72.0,2016-01-02,2020-03-17 18:30:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
89,1308479,Moving Violation,320,White,Male,55.0,2016-01-02,2020-03-17 18:30:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
90,1308499,Moving Violation,320,Black/African American,Male,35.0,2016-01-02,2020-03-17 18:31:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
91,1308483,Moving Violation,810,Other,Male,19.0,2016-01-02,2020-03-17 18:33:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
92,1308491,Moving Violation,710,Hispanic/Latino/a,Male,37.0,2016-01-02,2020-03-17 18:34:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
93,1308490,Moving Violation,320,White,Male,70.0,2016-01-02,2020-03-17 18:40:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
94,1308502,Moving Violation,930,Native American,Male,34.0,2016-01-02,2020-03-17 18:45:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
95,1308506,Equipment Violation,430,Hispanic/Latino/a,Female,40.0,2016-01-02,2020-03-17 19:00:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
96,1308507,Moving Violation,440,Black/African American,Male,32.0,2016-01-02,2020-03-17 19:00:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
97,1308513,Moving Violation,430,Other,Male,24.0,2016-01-02,2020-03-17 19:11:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
98,1308508,Moving Violation,320,White,Male,33.0,2016-01-02,2020-03-17 19:15:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
99,1308510,Moving Violation,240,Hispanic/Latino/a,Female,20.0,2016-01-02,2020-03-17 19:15:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
100,1308511,Moving Violation,710,White,Female,21.0,2016-01-02,2020-03-17 19:30:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
101,1308509,Moving Violation,830,Hispanic/Latino/a,Male,52.0,2016-01-02,2020-03-17 19:30:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
102,1308494,Moving Violation,830,Hispanic/Latino/a,Female,30.0,2016-01-02,2020-03-17 19:37:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
103,1308514,Equipment Violation,430,Other,Male,21.0,2016-01-02,2020-03-17 19:45:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
104,1309397,Moving Violation,Unknown,Hispanic/Latino/a,Male,57.0,2016-01-02,2020-03-17 19:48:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
105,1308515,Moving Violation,520,Black/African American,Male,23.0,2016-01-02,2020-03-17 19:49:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
106,1308516,Moving Violation,240,White,Male,36.0,2016-01-02,2020-03-17 20:00:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
107,1308519,Moving Violation,240,Hispanic/Latino/a,Male,18.0,2016-01-02,2020-03-17 20:00:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
108,1308520,Equipment Violation,430,Hispanic/Latino/a,Male,31.0,2016-01-02,2020-03-17 20:14:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
109,1308517,Equipment Violation,430,Black/African American,Male,26.0,2016-01-02,2020-03-17 20:19:00,N,N,N,N,N,True,1,2020-03-17 18:18:00,True
110,1308518,Moving Violation,240,White,Male,17.0,2016-01-02,2020-03-17 20:21:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
111,1308638,Moving Violation,310,White,Male,38.0,2016-01-03,2020-03-17 17:15:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
112,1308637,Moving Violation,230,White,Male,38.0,2016-01-03,2020-03-17 17:18:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
113,1308640,Moving Violation,810,Hispanic/Latino/a,Male,25.0,2016-01-03,2020-03-17 17:23:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
114,1308639,Moving Violation,230,White,Male,54.0,2016-01-03,2020-03-17 17:30:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
115,1308644,Equipment Violation,820,Black/African American,Male,46.0,2016-01-03,2020-03-17 17:30:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
116,1308646,Moving Violation,520,Other,Male,28.0,2016-01-03,2020-03-17 17:30:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
117,1308645,Moving Violation,710,Hispanic/Latino/a,Male,33.0,2016-01-03,2020-03-17 17:38:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
118,1308647,Moving Violation,230,Asian,Male,23.0,2016-01-03,2020-03-17 17:56:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
119,1308648,Moving Violation,430,White,Female,21.0,2016-01-03,2020-03-17 18:00:00,N,Y,N,N,N,True,1,2020-03-17 18:18:00,False
120,1308649,Moving Violation,710,Hispanic/Latino/a,Male,33.0,2016-01-03,2020-03-17 18:02:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
121,1308651,Equipment Violation,810,Hispanic/Latino/a,Male,42.0,2016-01-03,2020-03-17 18:21:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
122,1308650,Equipment Violation,240,White,Male,40.0,2016-01-03,2020-03-17 18:30:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
123,1308653,Moving Violation,310,White,Male,32.0,2016-01-03,2020-03-17 18:40:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
124,1308652,Moving Violation,320,White,Male,27.0,2016-01-03,2020-03-17 18:43:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
125,1308656,Moving Violation,810,Hispanic/Latino/a,Male,20.0,2016-01-03,2020-03-17 18:57:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
126,1308654,Equipment Violation,240,Asian,Male,41.0,2016-01-03,2020-03-17 19:00:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
127,1308655,Moving Violation,120,White,Male,27.0,2016-01-03,2020-03-17 19:00:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
128,1308785,Moving Violation,710,Hispanic/Latino/a,Female,27.0,2016-01-03,2020-03-17 19:14:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
129,1308658,Equipment Violation,620,White,Male,38.0,2016-01-03,2020-03-17 19:22:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
130,1308659,Moving Violation,Unknown,Hispanic/Latino/a,Male,52.0,2016-01-03,2020-03-17 19:35:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
131,1308660,Moving Violation,620,White,Male,53.0,2016-01-03,2020-03-17 19:50:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
132,1308661,Equipment Violation,240,White,Male,77.0,2016-01-03,2020-03-17 19:56:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
133,1308662,Moving Violation,810,Hispanic/Latino/a,Male,29.0,2016-01-03,2020-03-17 19:58:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
134,1308663,Moving Violation,930,Hispanic/Latino/a,Male,36.0,2016-01-03,2020-03-17 20:00:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
135,1308665,Moving Violation,810,White,Male,26.0,2016-01-03,2020-03-17 20:25:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
136,1308759,Moving Violation,320,Black/African American,Female,27.0,2016-01-04,2020-03-17 17:15:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
137,1308758,Moving Violation,710,Hispanic/Latino/a,Male,42.0,2016-01-04,2020-03-17 17:17:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
138,1308763,Moving Violation,930,White,Female,30.0,2016-01-04,2020-03-17 17:18:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
139,1308762,Moving Violation,520,White,Male,60.0,2016-01-04,2020-03-17 17:25:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
140,1308761,Moving Violation,710,Hispanic/Latino/a,Female,78.0,2016-01-04,2020-03-17 17:30:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
141,1308765,Equipment Violation,310,White,Female,55.0,2016-01-04,2020-03-17 17:40:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
142,1308764,Equipment Violation,440,White,Female,40.0,2016-01-04,2020-03-17 17:43:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
143,1308767,Equipment Violation,430,Black/African American,Male,28.0,2016-01-04,2020-03-17 17:48:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
144,1308766,Equipment Violation,320,Black/African American,Male,21.0,2016-01-04,2020-03-17 17:53:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
145,1308775,Moving Violation,720,Hispanic/Latino/a,Male,26.0,2016-01-04,2020-03-17 17:59:00,N,Y,N,N,N,True,1,2020-03-17 18:18:00,False
146,1308770,Equipment Violation,430,Native American,Male,36.0,2016-01-04,2020-03-17 18:00:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
147,1308771,Moving Violation,430,Black/African American,Male,25.0,2016-01-04,2020-03-17 18:00:00,N,Y,,N,N,True,1,2020-03-17 18:18:00,False
148,1308772,Equipment Violation,430,Black/African American,Female,34.0,2016-01-04,2020-03-17 18:10:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
149,1308774,Moving Violation,430,Black/African American,Female,40.0,2016-01-04,2020-03-17 18:15:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
150,1308773,Equipment Violation,440,Hispanic/Latino/a,Male,63.0,2016-01-04,2020-03-17 18:19:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
151,1308778,Moving Violation,620,White,Female,53.0,2016-01-04,2020-03-17 18:30:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
152,1308776,Equipment Violation,830,Hispanic/Latino/a,Male,66.0,2016-01-04,2020-03-17 18:30:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
153,1308787,Moving Violation,830,White,Female,37.0,2016-01-04,2020-03-17 18:30:00,N,Y,,N,N,True,1,2020-03-17 18:18:00,True
154,1308777,Moving Violation,710,Black/African American,Female,23.0,2016-01-04,2020-03-17 18:32:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
155,1308779,Moving Violation,320,Hispanic/Latino/a,Female,17.0,2016-01-04,2020-03-17 18:40:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
156,1308768,Moving Violation,710,Hispanic/Latino/a,Male,28.0,2016-01-04,2020-03-17 18:42:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
157,1308780,Moving Violation,520,White,Female,48.0,2016-01-04,2020-03-17 18:46:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
158,1308769,Moving Violation,710,Hispanic/Latino/a,Male,30.0,2016-01-04,2020-03-17 18:52:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
159,1308781,Moving Violation,710,White,Female,34.0,2016-01-04,2020-03-17 18:54:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
160,1308782,Equipment Violation,930,Asian,Male,19.0,2016-01-04,2020-03-17 19:00:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
161,1308784,Moving Violation,520,White,Male,50.0,2016-01-04,2020-03-17 19:05:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
162,1308783,Equipment Violation,240,Native American,Male,32.0,2016-01-04,2020-03-17 19:10:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
163,1308786,Moving Violation,710,Hispanic/Latino/a,Male,42.0,2016-01-04,2020-03-17 19:18:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
164,1308791,Moving Violation,520,White,Female,42.0,2016-01-04,2020-03-17 19:20:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
165,1308789,Moving Violation,710,Hispanic/Latino/a,Female,32.0,2016-01-04,2020-03-17 19:33:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
166,1308796,Moving Violation,Unknown,Hispanic/Latino/a,Male,41.0,2016-01-04,2020-03-17 19:35:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
167,1308793,Moving Violation,520,White,Male,40.0,2016-01-04,2020-03-17 19:40:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
168,1308788,Equipment Violation,930,Asian,Female,38.0,2016-01-04,2020-03-17 19:40:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
169,1308790,Moving Violation,710,Hispanic/Latino/a,Male,42.0,2016-01-04,2020-03-17 19:41:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
170,1308794,Moving Violation,710,Hispanic/Latino/a,Male,39.0,2016-01-04,2020-03-17 20:00:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
171,1308799,Radio Call/Citizen Contact,110,Hispanic/Latino/a,Male,23.0,2016-01-04,2020-03-17 20:00:00,N,Y,,N,N,True,1,2020-03-17 18:18:00,True
172,1308792,Equipment Violation,240,Asian,Female,28.0,2016-01-04,2020-03-17 20:00:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
173,1308924,Moving Violation,520,White,Male,30.0,2016-01-05,2020-03-17 17:15:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
174,1308921,Moving Violation,710,Black/African American,Male,57.0,2016-01-05,2020-03-17 17:15:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
175,1308997,Moving Violation,Unknown,Hispanic/Latino/a,Male,45.0,2016-01-05,2020-03-17 18:45:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
176,1309298,Moving Violation,Unknown,Hispanic/Latino/a,Male,25.0,2016-01-05,2020-03-17 19:00:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
177,1309299,Moving Violation,Unknown,White,Male,58.0,2016-01-05,2020-03-17 19:00:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
178,1309287,Equipment Violation,310,White,Male,38.0,2016-01-05,2020-03-17 19:00:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
