,stop_id,stop_cause,service_area,subject_race,subject_sex,subject_age,date_stop,time_stop,arrested,searched,obtained_consent,contraband_found,property_seized,is_in_twilight,Month,Sunset,Dark
14,1189891,Moving Violation,240,Hispanic/Latino/a,Male,59.0,2015-01-01,2020-03-17 18:18:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
15,1189890,Equipment Violation,430,Black/African American,Female,50.0,2015-01-01,2020-03-17 18:20:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
16,1189895,Equipment Violation,310,Hispanic/Latino/a,Female,28.0,2015-01-01,2020-03-17 18:20:00,N,Y,N,N,N,True,1,2020-03-17 18:18:00,True
17,1189896,Equipment Violation,430,Hispanic/Latino/a,Female,50.0,2015-01-01,2020-03-17 18:30:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
18,1189892,Equipment Violation,620,White,Male,39.0,2015-01-01,2020-03-17 18:30:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
19,1189893,Moving Violation,830,Asian,Male,18.0,2015-01-01,2020-03-17 18:35:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
20,1189894,Equipment Violation,310,White,Female,28.0,2015-01-01,2020-03-17 18:40:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
21,1189899,Equipment Violation,310,Asian,Female,25.0,2015-01-01,2020-03-17 18:45:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
22,1189898,Equipment Violation,430,Asian,Male,54.0,2015-01-01,2020-03-17 18:50:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
23,1189901,Equipment Violation,240,Hispanic/Latino/a,Male,23.0,2015-01-01,2020-03-17 19:00:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
24,1189900,Equipment Violation,430,Hispanic/Latino/a,Female,50.0,2015-01-01,2020-03-17 19:00:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
25,1189902,Equipment Violation,830,Hispanic/Latino/a,Male,21.0,2015-01-01,2020-03-17 19:05:00,N,Y,N,N,N,True,1,2020-03-17 18:18:00,True
26,1189903,Equipment Violation,440,Hispanic/Latino/a,Male,42.0,2015-01-01,2020-03-17 19:25:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
27,1189904,Moving Violation,320,White,Male,19.0,2015-01-01,2020-03-17 19:30:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
28,1189906,Equipment Violation,430,Hispanic/Latino/a,Female,46.0,2015-01-01,2020-03-17 19:56:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
29,1189905,Equipment Violation,720,Hispanic/Latino/a,Male,19.0,2015-01-01,2020-03-17 20:00:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
30,1189907,Equipment Violation,440,Hispanic/Latino/a,Male,24.0,2015-01-01,2020-03-17 20:00:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
31,1189913,Moving Violation,110,White,Female,29.0,2015-01-01,2020-03-17 20:14:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
32,1189909,Equipment Violation,810,Asian,Male,23.0,2015-01-01,2020-03-17 20:15:00,N,N,N,N,N,True,1,2020-03-17 18:18:00,True
33,1189908,Moving Violation,440,White,Male,18.0,2015-01-01,2020-03-17 20:20:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
34,1189910,Equipment Violation,720,Hispanic/Latino/a,Female,26.0,2015-01-01,2020-03-17 20:25:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
35,1190103,Equipment Violation,810,Hispanic/Latino/a,Male,38.0,2015-01-02,2020-03-17 17:10:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
36,1190187,Equipment Violation,240,White,Male,35.0,2015-01-02,2020-03-17 17:10:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
37,1190104,Moving Violation,Unknown,Asian,Male,40.0,2015-01-02,2020-03-17 17:18:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
38,1190105,Moving Violation,120,Other,Male,53.0,2015-01-02,2020-03-17 17:18:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
39,1190107,Equipment Violation,830,Asian,Male,51.0,2015-01-02,2020-03-17 17:20:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
40,1190108,Equipment Violation,810,White,Male,35.0,2015-01-02,2020-03-17 17:20:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
41,1190109,Moving Violation,520,Black/African American,Male,28.0,2015-01-02,2020-03-17 17:23:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
42,1190110,Equipment Violation,830,Other,Male,40.0,2015-01-02,2020-03-17 17:27:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
43,1190111,Equipment Violation,830,Hispanic/Latino/a,Female,39.0,2015-01-02,2020-03-17 17:27:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
44,1190106,Equipment Violation,930,Hispanic/Latino/a,Male,54.0,2015-01-02,2020-03-17 17:28:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
45,1190113,Moving Violation,710,Hispanic/Latino/a,Male,38.0,2015-01-02,2020-03-17 17:35:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
46,1190112,Equipment Violation,240,Black/African American,Male,22.0,2015-01-02,2020-03-17 17:41:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
47,1190115,Equipment Violation,830,Hispanic/Latino/a,Male,21.0,2015-01-02,2020-03-17 17:48:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
48,1190114,Moving Violation,710,Hispanic/Latino/a,Female,25.0,2015-01-02,2020-03-17 17:50:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
49,1190116,Moving Violation,240,Native American,Male,43.0,2015-01-02,2020-03-17 17:50:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
50,1190118,Equipment Violation,830,Black/African American,Male,24.0,2015-01-02,2020-03-17 18:00:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
51,1190117,Moving Violation,240,Native American,Male,27.0,2015-01-02,2020-03-17 18:02:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
52,1190119,Moving Violation,710,White,Male,54.0,2015-01-02,2020-03-17 18:04:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
53,1190122,Equipment Violation,320,Hispanic/Latino/a,Female,47.0,2015-01-02,2020-03-17 18:15:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
54,1190120,Moving Violation,810,White,Female,57.0,2015-01-02,2020-03-17 18:15:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
55,1190153,Moving Violation,710,Pacific Islander,Male,26.0,2015-01-02,2020-03-17 18:16:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
56,1190154,Moving Violation,710,Hispanic/Latino/a,Male,21.0,2015-01-02,2020-03-17 18:21:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
57,1190121,Moving Violation,430,White,Male,39.0,2015-01-02,2020-03-17 18:23:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
58,1190123,Moving Violation,240,White,Male,52.0,2015-01-02,2020-03-17 18:25:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
59,1190156,Moving Violation,710,Hispanic/Latino/a,Male,38.0,2015-01-02,2020-03-17 18:31:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
60,1190124,Moving Violation,810,Hispanic/Latino/a,Male,23.0,2015-01-02,2020-03-17 18:35:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
61,1190159,Moving Violation,710,Hispanic/Latino/a,Male,51.0,2015-01-02,2020-03-17 18:39:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
62,1190145,Moving Violation,120,White,Male,24.0,2015-01-02,2020-03-17 18:40:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
63,1190125,Moving Violation,240,White,Male,55.0,2015-01-02,2020-03-17 18:41:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
64,1190126,Equipment Violation,510,Hispanic/Latino/a,Male,28.0,2015-01-02,2020-03-17 18:45:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
65,1190157,Moving Violation,710,Hispanic/Latino/a,Male,49.0,2015-01-02,2020-03-17 18:46:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
66,1190127,Equipment Violation,830,Hispanic/Latino/a,Male,77.0,2015-01-02,2020-03-17 18:50:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
67,1190128,Equipment Violation,440,Black/African American,Male,23.0,2015-01-02,2020-03-17 19:00:00,N,Y,N,N,N,True,1,2020-03-17 18:18:00,True
68,1190129,Moving Violation,310,Asian,Male,52.0,2015-01-02,2020-03-17 19:00:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
69,1190130,Moving Violation,240,Native American,Male,35.0,2015-01-02,2020-03-17 19:06:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
70,1190142,Equipment Violation,820,Black/African American,Male,18.0,2015-01-02,2020-03-17 19:10:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
71,1190141,Moving Violation,310,White,Male,56.0,2015-01-02,2020-03-17 19:15:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
72,1190143,Equipment Violation,820,Hispanic/Latino/a,Male,26.0,2015-01-02,2020-03-17 19:28:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
73,1190150,Equipment Violation,810,Hispanic/Latino/a,Male,25.0,2015-01-02,2020-03-17 19:30:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
74,1190151,Equipment Violation,810,Hispanic/Latino/a,Male,25.0,2015-01-02,2020-03-17 19:30:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
75,1190144,Moving Violation,810,Black/African American,Male,5.0,2015-01-02,2020-03-17 19:40:00,N,N,N,N,N,True,1,2020-03-17 18:18:00,True
76,1190146,Moving Violation,230,White,Male,29.0,2015-01-02,2020-03-17 19:40:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
77,1190147,Moving Violation,230,White,Male,44.0,2015-01-02,2020-03-17 19:45:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
78,1190148,Moving Violation,310,Other,Male,20.0,2015-01-02,2020-03-17 19:45:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
79,1190152,Equipment Violation,810,White,Male,38.0,2015-01-02,2020-03-17 19:57:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
80,1190158,Moving Violation,710,Hispanic/Latino/a,Male,21.0,2015-01-02,2020-03-17 19:58:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
81,1190149,Equipment Violation,930,Other,Female,17.0,2015-01-02,2020-03-17 20:04:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
82,1190155,Equipment Violation,230,Asian,Female,50.0,2015-01-02,2020-03-17 20:12:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
83,1190400,Moving Violation,820,Hispanic/Latino/a,Male,46.0,2015-01-03,2020-03-17 17:10:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
84,1190407,Equipment Violation,110,White,Male,28.0,2015-01-03,2020-03-17 17:15:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
85,1190403,Moving Violation,Unknown,White,Male,22.0,2015-01-03,2020-03-17 17:15:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
86,1190401,Moving Violation,120,White,Female,45.0,2015-01-03,2020-03-17 17:20:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
87,1190402,Moving Violation,230,White,Male,49.0,2015-01-03,2020-03-17 17:20:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
88,1190406,Equipment Violation,510,Hispanic/Latino/a,Male,24.0,2015-01-03,2020-03-17 17:22:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
89,1190422,Equipment Violation,110,Asian,Male,32.0,2015-01-03,2020-03-17 17:27:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
90,1190404,Moving Violation,230,White,Male,48.0,2015-01-03,2020-03-17 17:30:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
91,1190409,Equipment Violation,520,White,Male,25.0,2015-01-03,2020-03-17 17:31:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
92,1190408,Moving Violation,230,Asian,Female,59.0,2015-01-03,2020-03-17 17:35:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
93,1190418,Equipment Violation,310,Native American,Female,27.0,2015-01-03,2020-03-17 17:45:00,N,Y,N,N,N,True,1,2020-03-17 18:18:00,False
94,1190410,Moving Violation,230,White,Female,48.0,2015-01-03,2020-03-17 17:50:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
95,1190411,Moving Violation,230,White,Female,48.0,2015-01-03,2020-03-17 17:50:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
96,1190412,Moving Violation,810,White,Female,18.0,2015-01-03,2020-03-17 17:50:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
97,1190414,Moving Violation,230,White,Male,54.0,2015-01-03,2020-03-17 17:55:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
98,1191361,Moving Violation,120,Hispanic/Latino/a,Male,34.0,2015-01-03,2020-03-17 17:55:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
99,1190419,Moving Violation,520,White,Male,35.0,2015-01-03,2020-03-17 18:00:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
100,1190440,Moving Violation,710,Hispanic/Latino/a,Male,51.0,2015-01-03,2020-03-17 18:00:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
101,1190441,Moving Violation,710,Hispanic/Latino/a,Male,31.0,2015-01-03,2020-03-17 18:00:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
102,1190426,Equipment Violation,820,Black/African American,Male,63.0,2015-01-03,2020-03-17 18:00:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
103,1190413,Moving Violation,440,Hispanic/Latino/a,Male,52.0,2015-01-03,2020-03-17 18:00:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
104,1190417,Equipment Violation,810,White,Male,31.0,2015-01-03,2020-03-17 18:05:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
105,1190475,Moving Violation,710,Hispanic/Latino/a,Male,49.0,2015-01-03,2020-03-17 18:08:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
106,1190420,Equipment Violation,820,Native American,Male,75.0,2015-01-03,2020-03-17 18:10:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
107,1190423,Moving Violation,230,White,Male,25.0,2015-01-03,2020-03-17 18:15:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
108,1190476,Moving Violation,710,Hispanic/Latino/a,Male,41.0,2015-01-03,2020-03-17 18:15:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
109,1190443,Moving Violation,710,White,Male,33.0,2015-01-03,2020-03-17 18:15:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
110,1190421,Equipment Violation,810,Black/African American,Male,24.0,2015-01-03,2020-03-17 18:18:00,N,N,N,N,N,True,1,2020-03-17 18:18:00,False
111,1190424,Equipment Violation,720,Hispanic/Latino/a,Male,76.0,2015-01-03,2020-03-17 18:20:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
112,1190436,Equipment Violation,810,Hispanic/Latino/a,Female,27.0,2015-01-03,2020-03-17 18:20:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
113,1190442,Moving Violation,710,Hispanic/Latino/a,Male,27.0,2015-01-03,2020-03-17 18:25:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
114,1190428,Equipment Violation,810,Other,Female,30.0,2015-01-03,2020-03-17 18:25:00,N,N,N,N,N,True,1,2020-03-17 18:18:00,True
115,1190474,Moving Violation,710,Hispanic/Latino/a,Male,34.0,2015-01-03,2020-03-17 18:37:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
116,1190427,Moving Violation,230,Black/African American,Female,47.0,2015-01-03,2020-03-17 18:37:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
117,1190431,Moving Violation,510,White,Female,55.0,2015-01-03,2020-03-17 18:38:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
118,1190430,Equipment Violation,810,Hispanic/Latino/a,Male,57.0,2015-01-03,2020-03-17 18:40:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
119,1190434,Equipment Violation,240,Other,Female,22.0,2015-01-03,2020-03-17 18:40:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
120,1190455,Moving Violation,710,Hispanic/Latino/a,Male,25.0,2015-01-03,2020-03-17 18:41:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
121,1190456,Moving Violation,710,Black/African American,Male,24.0,2015-01-03,2020-03-17 18:41:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
122,1190457,Moving Violation,710,Hispanic/Latino/a,Male,46.0,2015-01-03,2020-03-17 18:41:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
123,1190458,Moving Violation,710,Other,Male,32.0,2015-01-03,2020-03-17 18:41:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
124,1190459,Moving Violation,710,Hispanic/Latino/a,Male,37.0,2015-01-03,2020-03-17 18:41:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
125,1190460,Moving Violation,710,Hispanic/Latino/a,Female,55.0,2015-01-03,2020-03-17 18:41:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
126,1190461,Moving Violation,710,Black/African American,Male,42.0,2015-01-03,2020-03-17 18:41:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
127,1190462,Moving Violation,710,Hispanic/Latino/a,Female,50.0,2015-01-03,2020-03-17 18:41:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
128,1190432,Equipment Violation,240,Other,Female,22.0,2015-01-03,2020-03-17 18:45:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
129,1190429,Moving Violation,720,Hispanic/Latino/a,Female,32.0,2015-01-03,2020-03-17 18:45:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
130,1190444,Moving Violation,710,White,Male,44.0,2015-01-03,2020-03-17 18:45:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
131,1190433,Equipment Violation,710,Hispanic/Latino/a,Male,44.0,2015-01-03,2020-03-17 18:50:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
132,1190447,Equipment Violation,820,White,Male,34.0,2015-01-03,2020-03-17 18:57:00,N,Y,N,N,N,True,1,2020-03-17 18:18:00,True
133,1190437,Moving Violation,110,Hispanic/Latino/a,Male,57.0,2015-01-03,2020-03-17 19:00:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
134,1190438,Moving Violation,830,Black/African American,Male,47.0,2015-01-03,2020-03-17 19:00:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
135,1190439,Equipment Violation,720,Hispanic/Latino/a,Male,34.0,2015-01-03,2020-03-17 19:10:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
136,1190445,Equipment Violation,440,Hispanic/Latino/a,Male,24.0,2015-01-03,2020-03-17 19:20:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
137,1190446,Moving Violation,240,Native American,Male,36.0,2015-01-03,2020-03-17 19:24:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
138,1190482,Equipment Violation,120,White,Male,24.0,2015-01-03,2020-03-17 19:30:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
139,1190469,Moving Violation,830,White,Male,57.0,2015-01-03,2020-03-17 19:30:00,Y,Y,N,Y,N,True,1,2020-03-17 18:18:00,True
140,1190448,Moving Violation,440,Black/African American,Male,21.0,2015-01-03,2020-03-17 19:30:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
141,1190449,Moving Violation,240,White,Female,30.0,2015-01-03,2020-03-17 19:36:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
142,1190452,Moving Violation,320,White,Female,23.0,2015-01-03,2020-03-17 19:40:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
143,1190450,Moving Violation,810,White,Female,26.0,2015-01-03,2020-03-17 19:45:00,N,Y,,N,N,True,1,2020-03-17 18:18:00,True
144,1190483,Equipment Violation,120,Black/African American,Female,30.0,2015-01-03,2020-03-17 19:45:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
145,1190453,Moving Violation,230,Hispanic/Latino/a,Male,40.0,2015-01-03,2020-03-17 19:55:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
146,1190451,Equipment Violation,240,White,Male,20.0,2015-01-03,2020-03-17 20:00:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
147,1190464,Moving Violation,520,Black/African American,Male,22.0,2015-01-03,2020-03-17 20:06:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
148,1190454,Equipment Violation,230,White,Male,30.0,2015-01-03,2020-03-17 20:11:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
149,1190463,Equipment Violation,830,Hispanic/Latino/a,Male,18.0,2015-01-03,2020-03-17 20:15:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
150,1190465,Equipment Violation,430,White,Male,31.0,2015-01-03,2020-03-17 20:27:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
151,1190617,Moving Violation,830,Hispanic/Latino/a,Male,19.0,2015-01-04,2020-03-17 17:10:00,N,N,N,N,N,True,1,2020-03-17 18:18:00,False
152,1190624,Moving Violation,240,Asian,Male,23.0,2015-01-04,2020-03-17 17:25:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
153,1190621,Moving Violation,230,Other,Male,63.0,2015-01-04,2020-03-17 17:30:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
154,1190623,Moving Violation,240,Asian,Male,43.0,2015-01-04,2020-03-17 17:30:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
155,1190620,Moving Violation,810,Hispanic/Latino/a,Male,54.0,2015-01-04,2020-03-17 17:35:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
156,1190618,Moving Violation,830,Hispanic/Latino/a,Male,30.0,2015-01-04,2020-03-17 17:40:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
157,1190619,Moving Violation,310,White,Male,24.0,2015-01-04,2020-03-17 17:48:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
158,1190622,Moving Violation,320,Hispanic/Latino/a,Female,30.0,2015-01-04,2020-03-17 17:50:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
159,1190625,Moving Violation,830,Black/African American,Male,50.0,2015-01-04,2020-03-17 17:50:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
160,1190631,Equipment Violation,310,White,Male,21.0,2015-01-04,2020-03-17 18:15:00,N,Y,,N,N,True,1,2020-03-17 18:18:00,False
161,1190630,Equipment Violation,610,Hispanic/Latino/a,Male,19.0,2015-01-04,2020-03-17 18:29:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
162,1190636,Moving Violation,110,Asian,Male,46.0,2015-01-04,2020-03-17 18:30:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
163,1190629,Moving Violation,520,White,Male,47.0,2015-01-04,2020-03-17 18:42:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
164,1190632,Moving Violation,230,White,Female,51.0,2015-01-04,2020-03-17 19:07:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
165,1190634,Moving Violation,610,White,Male,36.0,2015-01-04,2020-03-17 19:20:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
166,1190635,Moving Violation,230,Asian,Male,32.0,2015-01-04,2020-03-17 19:27:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
167,1190672,Moving Violation,240,Hispanic/Latino/a,Male,18.0,2015-01-04,2020-03-17 19:42:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
168,1190637,Moving Violation,830,Hispanic/Latino/a,Female,48.0,2015-01-04,2020-03-17 19:45:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
169,1190653,Moving Violation,230,White,Male,43.0,2015-01-04,2020-03-17 20:00:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
170,1190638,Moving Violation,430,Hispanic/Latino/a,Female,18.0,2015-01-04,2020-03-17 20:00:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
171,1190655,Moving Violation,230,Asian,Male,53.0,2015-01-04,2020-03-17 20:11:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
172,1190639,Equipment Violation,930,White,Male,34.0,2015-01-04,2020-03-17 20:24:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
173,1190924,Moving Violation,110,,Female,24.0,2015-01-05,2020-03-17 17:10:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
174,1190855,Equipment Violation,430,Hispanic/Latino/a,Male,19.0,2015-01-05,2020-03-17 17:20:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
175,1190856,Equipment Violation,720,Hispanic/Latino/a,Male,28.0,2015-01-05,2020-03-17 17:20:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
176,1190857,Moving Violation,620,White,Male,56.0,2015-01-05,2020-03-17 17:22:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
177,1190870,Moving Violation,710,Hispanic/Latino/a,Female,40.0,2015-01-05,2020-03-17 17:25:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
178,1190871,Moving Violation,710,Hispanic/Latino/a,Male,58.0,2015-01-05,2020-03-17 17:30:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
