,stop_id,stop_cause,service_area,subject_race,subject_sex,subject_age,date_stop,time_stop,arrested,searched,obtained_consent,contraband_found,property_seized,is_in_twilight,Month,Sunset,Dark
91,1191607,Equipment Violation,620,White,Female,24.0,2014-01-07,2020-03-17 17:45:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
92,1045496,Moving Violation,110,Asian,Male,29.0,2014-01-07,2020-03-17 17:50:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
93,1045497,Moving Violation,110,Asian,Female,21.0,2014-01-07,2020-03-17 18:20:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
94,1045499,Equipment Violation,610,White,Female,27.0,2014-01-07,2020-03-17 18:28:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
95,1045498,Equipment Violation,710,Hispanic/Latino/a,Male,50.0,2014-01-07,2020-03-17 18:31:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
96,1045500,Equipment Violation,830,Hispanic/Latino/a,Female,37.0,2014-01-07,2020-03-17 18:48:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
97,1045502,Equipment Violation,430,Hispanic/Latino/a,Female,19.0,2014-01-07,2020-03-17 19:00:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
98,1045503,Equipment Violation,110,White,Male,63.0,2014-01-07,2020-03-17 19:00:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
99,1045501,Moving Violation,230,White,Female,43.0,2014-01-07,2020-03-17 19:05:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
100,1045504,Moving Violation,620,White,Male,29.0,2014-01-07,2020-03-17 19:12:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
101,1045505,Equipment Violation,430,Hispanic/Latino/a,Male,41.0,2014-01-07,2020-03-17 19:25:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
102,1045507,Equipment Violation,430,Hispanic/Latino/a,Male,21.0,2014-01-07,2020-03-17 19:51:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
103,1045508,Moving Violation,620,Hispanic/Latino/a,Male,38.0,2014-01-07,2020-03-17 20:10:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
104,1045509,Moving Violation,230,White,Male,61.0,2014-01-07,2020-03-17 20:26:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
105,1191650,Moving Violation,320,White,Male,26.0,2014-01-07,2020-03-17 20:28:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
106,1045593,Equipment Violation,830,Hispanic/Latino/a,Male,25.0,2014-01-08,2020-03-17 17:10:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
107,1045590,Equipment Violation,830,Hispanic/Latino/a,Male,41.0,2014-01-08,2020-03-17 17:11:00,N,N,N,N,N,True,1,2020-03-17 18:18:00,False
108,1045592,Moving Violation,810,Black/African American,Female,38.0,2014-01-08,2020-03-17 17:15:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
109,1045595,Moving Violation,810,Black/African American,Female,38.0,2014-01-08,2020-03-17 17:15:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
110,1045596,Equipment Violation,830,Hispanic/Latino/a,Female,26.0,2014-01-08,2020-03-17 17:18:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
111,1045598,Moving Violation,110,White,Female,64.0,2014-01-08,2020-03-17 17:21:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
112,1045597,Moving Violation,820,Black/African American,Male,39.0,2014-01-08,2020-03-17 17:30:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
113,1045606,Equipment Violation,830,Hispanic/Latino/a,Female,52.0,2014-01-08,2020-03-17 17:30:00,N,Y,N,N,N,True,1,2020-03-17 18:18:00,False
114,1045599,Moving Violation,620,Asian,Male,73.0,2014-01-08,2020-03-17 17:32:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
115,1045600,Equipment Violation,930,White,Male,38.0,2014-01-08,2020-03-17 17:35:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
116,1045601,Equipment Violation,620,White,Female,22.0,2014-01-08,2020-03-17 17:45:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
117,1045602,Equipment Violation,610,White,Male,54.0,2014-01-08,2020-03-17 17:45:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
118,1045603,Equipment Violation,610,White,Female,28.0,2014-01-08,2020-03-17 17:48:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
119,1045604,Moving Violation,930,White,Male,17.0,2014-01-08,2020-03-17 17:50:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
120,1045613,Moving Violation,930,White,Male,30.0,2014-01-08,2020-03-17 18:00:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
121,1045607,Equipment Violation,710,Hispanic/Latino/a,Male,55.0,2014-01-08,2020-03-17 18:00:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
122,1045608,"Muni, County, H&S Code",830,Hispanic/Latino/a,Female,40.0,2014-01-08,2020-03-17 18:20:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
123,1048040,Moving Violation,230,Other,Male,30.0,2014-01-08,2020-03-17 18:20:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
124,1045610,Equipment Violation,830,Hispanic/Latino/a,Male,22.0,2014-01-08,2020-03-17 18:25:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
125,1045611,Equipment Violation,830,Hispanic/Latino/a,Male,49.0,2014-01-08,2020-03-17 18:38:00,N,N,N,N,N,True,1,2020-03-17 18:18:00,True
126,1045615,Moving Violation,430,Hispanic/Latino/a,Female,33.0,2014-01-08,2020-03-17 19:00:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
127,1045632,Equipment Violation,440,Hispanic/Latino/a,Male,34.0,2014-01-08,2020-03-17 19:00:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
128,1045614,Moving Violation,810,Black/African American,Male,55.0,2014-01-08,2020-03-17 19:10:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
129,1191920,Moving Violation,320,Black/African American,Female,19.0,2014-01-08,2020-03-17 19:15:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
130,1048047,Moving Violation,240,White,Female,47.0,2014-01-08,2020-03-17 19:15:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
131,1048038,Moving Violation,240,White,Female,47.0,2014-01-08,2020-03-17 19:15:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
132,1045618,Moving Violation,430,Hispanic/Latino/a,Male,48.0,2014-01-08,2020-03-17 19:18:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
133,1045620,Equipment Violation,240,White,Male,35.0,2014-01-08,2020-03-17 19:18:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
134,1045617,Moving Violation,230,White,Female,54.0,2014-01-08,2020-03-17 19:25:00,N,N,N,N,N,True,1,2020-03-17 18:18:00,True
135,1045619,Equipment Violation,510,Hispanic/Latino/a,Male,19.0,2014-01-08,2020-03-17 19:29:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
136,1045621,Equipment Violation,830,Hispanic/Latino/a,Male,45.0,2014-01-08,2020-03-17 19:29:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
137,1045622,Equipment Violation,720,Hispanic/Latino/a,Male,50.0,2014-01-08,2020-03-17 19:38:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
138,1045624,Moving Violation,430,Hispanic/Latino/a,Female,42.0,2014-01-08,2020-03-17 19:40:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
139,1045623,Equipment Violation,310,White,Female,33.0,2014-01-08,2020-03-17 19:50:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
140,1045626,Moving Violation,320,Other,Female,23.0,2014-01-08,2020-03-17 19:50:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
141,1045627,Moving Violation,320,Asian,Male,27.0,2014-01-08,2020-03-17 20:05:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
142,1048041,Moving Violation,240,Other,Female,30.0,2014-01-08,2020-03-17 20:10:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
143,1045630,Equipment Violation,720,White,Female,42.0,2014-01-08,2020-03-17 20:11:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
144,1045625,Equipment Violation,930,Native American,Male,36.0,2014-01-08,2020-03-17 20:14:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
145,1045629,Moving Violation,430,Black/African American,Female,27.0,2014-01-08,2020-03-17 20:18:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
146,1045628,Moving Violation,930,White,Male,40.0,2014-01-08,2020-03-17 20:25:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
147,1045936,Moving Violation,240,Other,Female,30.0,2014-01-09,2020-03-17 17:10:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
148,1192199,Moving Violation,710,Hispanic/Latino/a,Female,41.0,2014-01-09,2020-03-17 17:18:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
149,1192197,Moving Violation,710,Hispanic/Latino/a,Male,5.0,2014-01-09,2020-03-17 17:25:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
150,1192200,Moving Violation,710,Hispanic/Latino/a,Male,51.0,2014-01-09,2020-03-17 17:25:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
151,1045932,Moving Violation,720,Hispanic/Latino/a,Female,38.0,2014-01-09,2020-03-17 17:26:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
152,1045933,Moving Violation,930,Black/African American,Male,30.0,2014-01-09,2020-03-17 17:30:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
153,1045934,Moving Violation,610,Hispanic/Latino/a,Male,18.0,2014-01-09,2020-03-17 17:30:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
154,1045935,Equipment Violation,830,Hispanic/Latino/a,Female,25.0,2014-01-09,2020-03-17 17:30:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
155,1192201,Moving Violation,710,Hispanic/Latino/a,Male,50.0,2014-01-09,2020-03-17 17:30:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
156,1045937,Moving Violation,310,Hispanic/Latino/a,Female,42.0,2014-01-09,2020-03-17 17:36:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
157,1045938,Equipment Violation,720,Hispanic/Latino/a,Male,21.0,2014-01-09,2020-03-17 17:38:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
158,1192203,Moving Violation,710,Hispanic/Latino/a,Male,24.0,2014-01-09,2020-03-17 17:38:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
159,1192204,Moving Violation,710,Hispanic/Latino/a,Male,25.0,2014-01-09,2020-03-17 17:38:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
160,1045940,Moving Violation,810,White,Female,26.0,2014-01-09,2020-03-17 17:40:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
161,1045939,Moving Violation,720,Hispanic/Latino/a,Female,21.0,2014-01-09,2020-03-17 17:44:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
162,1045943,Equipment Violation,720,Hispanic/Latino/a,Male,29.0,2014-01-09,2020-03-17 17:55:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
163,1192206,Moving Violation,710,Hispanic/Latino/a,Male,29.0,2014-01-09,2020-03-17 17:58:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
164,1045946,Equipment Violation,830,Hispanic/Latino/a,Female,50.0,2014-01-09,2020-03-17 18:00:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
165,1045941,Moving Violation,240,Other,Male,40.0,2014-01-09,2020-03-17 18:00:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
166,1192205,Moving Violation,710,Hispanic/Latino/a,Male,40.0,2014-01-09,2020-03-17 18:11:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
167,1045942,Equipment Violation,820,Other,Male,42.0,2014-01-09,2020-03-17 18:12:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
168,1192208,Moving Violation,710,Hispanic/Latino/a,Male,35.0,2014-01-09,2020-03-17 18:19:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
169,1045944,Moving Violation,240,Other,Male,35.0,2014-01-09,2020-03-17 18:20:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
170,1045945,Equipment Violation,610,White,Female,25.0,2014-01-09,2020-03-17 18:25:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
171,1045948,Radio Call/Citizen Contact,720,White,Male,45.0,2014-01-09,2020-03-17 18:25:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
172,1045949,Radio Call/Citizen Contact,720,White,Male,45.0,2014-01-09,2020-03-17 18:25:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
173,1192207,Moving Violation,710,Hispanic/Latino/a,Female,27.0,2014-01-09,2020-03-17 18:27:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
174,1045947,Moving Violation,240,White,Male,54.0,2014-01-09,2020-03-17 18:30:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
175,1045953,Moving Violation,620,Native American,Male,22.0,2014-01-09,2020-03-17 18:30:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
176,1045950,Moving Violation,930,Asian,Female,55.0,2014-01-09,2020-03-17 18:35:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
177,1045968,Moving Violation,930,Asian,Female,43.0,2014-01-09,2020-03-17 18:45:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
178,1192210,Moving Violation,710,Hispanic/Latino/a,Female,34.0,2014-01-09,2020-03-17 18:45:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
