,stop_id,stop_cause,service_area,subject_race,subject_sex,subject_age,date_stop,time_stop,arrested,searched,obtained_consent,contraband_found,property_seized,is_in_twilight,Month,Sunset,Dark
0,1444851,Moving Violation,510,Black/African American,Male,38.0,2017-01-01,2020-03-17 17:12:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
1,1444854,Equipment Violation,110,White,Female,60.0,2017-01-01,2020-03-17 17:14:00,Y,Y,,N,N,True,1,2020-03-17 18:18:00,False
2,1444852,Equipment Violation,440,Black/African American,Male,28.0,2017-01-01,2020-03-17 17:30:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
3,1444899,Radio Call/Citizen Contact,120,White,Male,57.0,2017-01-01,2020-03-17 17:35:00,Y,Y,N,N,Y,True,1,2020-03-17 18:18:00,False
4,1444881,Moving Violation,710,White,Male,42.0,2017-01-01,2020-03-17 17:57:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
5,1444882,Moving Violation,710,Hispanic/Latino/a,Female,66.0,2017-01-01,2020-03-17 18:03:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
6,1444857,Equipment Violation,110,Hispanic/Latino/a,Male,32.0,2017-01-01,2020-03-17 18:07:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
7,1444883,Moving Violation,710,Hispanic/Latino/a,Male,21.0,2017-01-01,2020-03-17 18:10:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
8,1444859,Moving Violation,930,Other,Male,58.0,2017-01-01,2020-03-17 18:15:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
9,1444884,Moving Violation,710,Hispanic/Latino/a,Female,45.0,2017-01-01,2020-03-17 18:18:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
10,1444855,Equipment Violation,930,White,Male,55.0,2017-01-01,2020-03-17 18:20:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
11,1444856,Moving Violation,240,White,Female,24.0,2017-01-01,2020-03-17 18:20:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
12,1444860,Moving Violation,930,White,Male,45.0,2017-01-01,2020-03-17 18:25:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
13,1444861,Equipment Violation,720,Hispanic/Latino/a,Female,19.0,2017-01-01,2020-03-17 18:30:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
14,1444862,Moving Violation,520,White,Male,22.0,2017-01-01,2020-03-17 18:40:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
15,1444886,Moving Violation,710,Hispanic/Latino/a,Male,57.0,2017-01-01,2020-03-17 18:42:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
16,1444887,Moving Violation,710,Hispanic/Latino/a,Male,49.0,2017-01-01,2020-03-17 18:47:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
17,1444864,Moving Violation,110,Hispanic/Latino/a,Male,28.0,2017-01-01,2020-03-17 18:47:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
18,1444863,Moving Violation,310,Hispanic/Latino/a,Male,43.0,2017-01-01,2020-03-17 18:50:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
19,1444888,Moving Violation,710,Hispanic/Latino/a,Female,67.0,2017-01-01,2020-03-17 18:50:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
20,1444869,Moving Violation,620,White,Male,31.0,2017-01-01,2020-03-17 19:10:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
21,1444871,Equipment Violation,310,Other,Male,32.0,2017-01-01,2020-03-17 19:10:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
22,1444867,Equipment Violation,120,White,Male,24.0,2017-01-01,2020-03-17 19:15:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
23,1444865,Moving Violation,930,White,Female,66.0,2017-01-01,2020-03-17 19:20:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
24,1444866,Equipment Violation,720,White,Female,29.0,2017-01-01,2020-03-17 19:24:00,N,Y,,N,N,True,1,2020-03-17 18:18:00,True
25,1444868,Equipment Violation,810,White,Male,53.0,2017-01-01,2020-03-17 19:29:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
26,1444870,Equipment Violation,310,Black/African American,Female,48.0,2017-01-01,2020-03-17 19:30:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
27,1444872,Equipment Violation,110,White,Female,16.0,2017-01-01,2020-03-17 19:57:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
28,1444873,Equipment Violation,520,Black/African American,Male,28.0,2017-01-01,2020-03-17 20:00:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
29,1444874,Moving Violation,510,White,Male,34.0,2017-01-01,2020-03-17 20:20:00,N,N,N,N,N,True,1,2020-03-17 18:18:00,True
30,1444875,Moving Violation,520,Black/African American,Male,30.0,2017-01-01,2020-03-17 20:20:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
31,1445008,Moving Violation,710,Hispanic/Latino/a,Male,41.0,2017-01-02,2020-03-17 17:12:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
32,1445012,Moving Violation,240,Asian,Male,44.0,2017-01-02,2020-03-17 17:30:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
33,1444997,Equipment Violation,430,Hispanic/Latino/a,Male,32.0,2017-01-02,2020-03-17 17:39:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
34,1445065,Moving Violation,240,White,Male,26.0,2017-01-02,2020-03-17 17:40:00,N,Y,N,N,N,True,1,2020-03-17 18:18:00,False
35,1445017,Moving Violation,710,Hispanic/Latino/a,Male,31.0,2017-01-02,2020-03-17 17:44:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
36,1445033,Moving Violation,620,Hispanic/Latino/a,Male,24.0,2017-01-02,2020-03-17 17:45:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
37,1445013,Equipment Violation,430,Black/African American,Female,68.0,2017-01-02,2020-03-17 17:45:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
38,1445014,Equipment Violation,430,Black/African American,Female,43.0,2017-01-02,2020-03-17 17:48:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
39,1445015,Moving Violation,810,Hispanic/Latino/a,Male,25.0,2017-01-02,2020-03-17 17:50:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
40,1445018,Moving Violation,710,Hispanic/Latino/a,Male,39.0,2017-01-02,2020-03-17 17:55:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
41,1445019,Moving Violation,710,Hispanic/Latino/a,Male,20.0,2017-01-02,2020-03-17 18:00:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
42,1445016,Equipment Violation,440,Hispanic/Latino/a,Male,31.0,2017-01-02,2020-03-17 18:00:00,N,Y,,N,N,True,1,2020-03-17 18:18:00,False
43,1445022,Equipment Violation,430,Black/African American,Male,36.0,2017-01-02,2020-03-17 18:04:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
44,1445020,Moving Violation,110,Asian,Male,23.0,2017-01-02,2020-03-17 18:40:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
45,1445027,Equipment Violation,820,Black/African American,Male,42.0,2017-01-02,2020-03-17 18:50:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
46,1445024,Moving Violation,110,Hispanic/Latino/a,Male,24.0,2017-01-02,2020-03-17 19:00:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
47,1445082,Moving Violation,110,Other,Male,46.0,2017-01-02,2020-03-17 19:00:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
48,1445023,Equipment Violation,430,White,Male,75.0,2017-01-02,2020-03-17 19:07:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
49,1445025,Equipment Violation,510,Asian,Female,56.0,2017-01-02,2020-03-17 19:15:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
50,1445028,Equipment Violation,120,White,Male,33.0,2017-01-02,2020-03-17 19:19:00,N,N,N,N,N,True,1,2020-03-17 18:18:00,True
51,1445026,Moving Violation,320,White,Male,0.0,2017-01-02,2020-03-17 19:20:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
52,1445021,Equipment Violation,430,Black/African American,Male,21.0,2017-01-02,2020-03-17 19:25:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
53,1445036,Moving Violation,120,White,Male,23.0,2017-01-02,2020-03-17 19:29:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
54,1445029,Moving Violation,810,Black/African American,Female,52.0,2017-01-02,2020-03-17 19:30:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
55,1445032,Moving Violation,620,Black/African American,Female,28.0,2017-01-02,2020-03-17 19:35:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
56,1445047,Equipment Violation,610,Black/African American,Male,27.0,2017-01-02,2020-03-17 19:40:00,N,Y,N,N,N,True,1,2020-03-17 18:18:00,True
57,1445030,Moving Violation,110,Asian,Female,27.0,2017-01-02,2020-03-17 19:41:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
58,1445035,Moving Violation,830,Hispanic/Latino/a,Female,49.0,2017-01-02,2020-03-17 19:45:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
59,1445031,Moving Violation,820,Other,Male,19.0,2017-01-02,2020-03-17 19:51:00,N,N,N,N,N,True,1,2020-03-17 18:18:00,True
60,1445034,Moving Violation,110,White,Female,55.0,2017-01-02,2020-03-17 20:00:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
61,1445037,Moving Violation,Unknown,White,Male,44.0,2017-01-02,2020-03-17 20:00:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
62,1445038,Moving Violation,520,Hispanic/Latino/a,Male,25.0,2017-01-02,2020-03-17 20:15:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
63,1445039,Equipment Violation,430,Black/African American,Female,35.0,2017-01-02,2020-03-17 20:17:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
64,1445246,Moving Violation,240,Hispanic/Latino/a,Male,35.0,2017-01-03,2020-03-17 17:15:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
65,1445241,Equipment Violation,930,Hispanic/Latino/a,Female,44.0,2017-01-03,2020-03-17 17:17:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
66,1445248,Moving Violation,710,Hispanic/Latino/a,Male,58.0,2017-01-03,2020-03-17 17:20:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
67,1445249,Equipment Violation,710,Hispanic/Latino/a,Female,28.0,2017-01-03,2020-03-17 17:30:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
68,1445247,Moving Violation,930,White,Male,54.0,2017-01-03,2020-03-17 17:30:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
69,1445250,Equipment Violation,120,White,Male,25.0,2017-01-03,2020-03-17 17:35:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
70,1445251,Moving Violation,930,White,Female,18.0,2017-01-03,2020-03-17 17:40:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
71,1445252,Moving Violation,230,White,Male,34.0,2017-01-03,2020-03-17 17:41:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
72,1445256,Moving Violation,320,White,Male,42.0,2017-01-03,2020-03-17 17:43:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
73,1445255,Moving Violation,610,White,Male,17.0,2017-01-03,2020-03-17 17:45:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
74,1445259,Moving Violation,810,Hispanic/Latino/a,Female,46.0,2017-01-03,2020-03-17 17:49:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
75,1445257,Equipment Violation,710,Hispanic/Latino/a,Male,51.0,2017-01-03,2020-03-17 17:50:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
76,1445254,Equipment Violation,930,White,Male,62.0,2017-01-03,2020-03-17 17:50:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
77,1445260,Equipment Violation,110,White,Male,19.0,2017-01-03,2020-03-17 18:07:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
78,1445258,Moving Violation,930,Asian,Female,50.0,2017-01-03,2020-03-17 18:12:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
79,1445261,Equipment Violation,820,Black/African American,Male,27.0,2017-01-03,2020-03-17 18:20:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
80,1445265,Moving Violation,230,White,Female,61.0,2017-01-03,2020-03-17 18:35:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
81,1445266,Equipment Violation,110,Other,Male,30.0,2017-01-03,2020-03-17 18:35:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
82,1445269,Moving Violation,120,White,Male,33.0,2017-01-03,2020-03-17 18:38:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
83,1445262,Equipment Violation,820,Black/African American,Male,25.0,2017-01-03,2020-03-17 18:40:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
84,1445263,Moving Violation,820,Hispanic/Latino/a,Male,24.0,2017-01-03,2020-03-17 18:40:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
85,1445264,Equipment Violation,820,Hispanic/Latino/a,Male,20.0,2017-01-03,2020-03-17 18:40:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
86,1445268,Moving Violation,120,White,Male,26.0,2017-01-03,2020-03-17 18:50:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
87,1445267,Equipment Violation,310,Black/African American,Male,31.0,2017-01-03,2020-03-17 19:20:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
88,1445271,Moving Violation,310,Hispanic/Latino/a,Male,23.0,2017-01-03,2020-03-17 19:40:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
89,1445270,Moving Violation,310,White,Female,66.0,2017-01-03,2020-03-17 19:50:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
90,1445278,Moving Violation,930,White,Male,35.0,2017-01-03,2020-03-17 20:27:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
91,1445462,Moving Violation,310,Other,Female,30.0,2017-01-04,2020-03-17 17:30:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
92,1445461,Moving Violation,520,Other,Female,32.0,2017-01-04,2020-03-17 17:32:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
93,1447349,Moving Violation,610,White,Male,23.0,2017-01-04,2020-03-17 17:45:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
94,1445463,Moving Violation,720,Hispanic/Latino/a,Male,72.0,2017-01-04,2020-03-17 17:57:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
95,1445469,Equipment Violation,110,Hispanic/Latino/a,Male,42.0,2017-01-04,2020-03-17 18:00:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
96,1445466,Equipment Violation,620,Hispanic/Latino/a,Male,26.0,2017-01-04,2020-03-17 18:06:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
97,1445464,Equipment Violation,710,Hispanic/Latino/a,Female,54.0,2017-01-04,2020-03-17 18:10:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
98,1445471,Equipment Violation,830,Black/African American,Male,51.0,2017-01-04,2020-03-17 18:15:00,Y,Y,N,N,N,True,1,2020-03-17 18:18:00,False
99,1445465,Moving Violation,230,White,Male,25.0,2017-01-04,2020-03-17 18:20:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
100,1445467,Moving Violation,520,White,Male,52.0,2017-01-04,2020-03-17 18:30:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
101,1445468,Equipment Violation,710,Hispanic/Latino/a,Female,69.0,2017-01-04,2020-03-17 18:40:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
102,1445470,Moving Violation,610,Hispanic/Latino/a,Female,46.0,2017-01-04,2020-03-17 18:45:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
103,1445811,Moving Violation,930,Asian,Male,41.0,2017-01-04,2020-03-17 18:56:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
104,1445480,Equipment Violation,820,Asian,Female,19.0,2017-01-04,2020-03-17 19:00:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
105,1445472,Equipment Violation,230,White,Female,25.0,2017-01-04,2020-03-17 19:09:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
106,1445473,Moving Violation,240,Asian,Male,41.0,2017-01-04,2020-03-17 19:15:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
107,1445493,Equipment Violation,820,Black/African American,Male,20.0,2017-01-04,2020-03-17 19:30:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
108,1445479,Equipment Violation,820,Black/African American,Male,52.0,2017-01-04,2020-03-17 20:00:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
109,1445474,Equipment Violation,230,White,Female,23.0,2017-01-04,2020-03-17 20:00:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
110,1445475,Equipment Violation,610,Black/African American,Female,23.0,2017-01-04,2020-03-17 20:00:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
111,1445478,Equipment Violation,610,Black/African American,Male,54.0,2017-01-04,2020-03-17 20:17:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
112,1445477,Moving Violation,710,Asian,Male,38.0,2017-01-04,2020-03-17 20:28:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
113,1445898,Moving Violation,930,White,Female,20.0,2017-01-05,2020-03-17 17:15:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
114,1445900,Moving Violation,120,Black/African American,Male,26.0,2017-01-05,2020-03-17 17:15:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
115,1445899,Moving Violation,720,Hispanic/Latino/a,Male,18.0,2017-01-05,2020-03-17 17:20:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
116,1445903,Equipment Violation,230,Black/African American,Male,26.0,2017-01-05,2020-03-17 17:20:00,N,N,N,N,N,True,1,2020-03-17 18:18:00,False
117,1445901,Equipment Violation,110,White,Male,62.0,2017-01-05,2020-03-17 17:22:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
118,1445902,Equipment Violation,930,White,Male,58.0,2017-01-05,2020-03-17 17:29:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
119,1445904,Moving Violation,710,Hispanic/Latino/a,Male,68.0,2017-01-05,2020-03-17 18:00:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
120,1445907,Equipment Violation,110,Hispanic/Latino/a,Female,49.0,2017-01-05,2020-03-17 18:13:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
121,1445905,Equipment Violation,620,Asian,Male,24.0,2017-01-05,2020-03-17 18:15:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
122,1445908,Equipment Violation,610,White,Male,30.0,2017-01-05,2020-03-17 18:23:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
123,1445906,Moving Violation,310,White,Male,22.0,2017-01-05,2020-03-17 18:29:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
124,1445909,Moving Violation,510,White,Female,28.0,2017-01-05,2020-03-17 18:30:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
125,1445914,Moving Violation,830,Black/African American,Male,24.0,2017-01-05,2020-03-17 18:30:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
126,1445911,Equipment Violation,620,Hispanic/Latino/a,Male,28.0,2017-01-05,2020-03-17 18:40:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
127,1445939,Moving Violation,520,Hispanic/Latino/a,Female,24.0,2017-01-05,2020-03-17 18:40:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
128,1445910,Equipment Violation,620,Hispanic/Latino/a,Male,28.0,2017-01-05,2020-03-17 18:52:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
129,1445912,Equipment Violation,810,Hispanic/Latino/a,Male,51.0,2017-01-05,2020-03-17 18:55:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
130,1445913,Moving Violation,610,Other,Female,46.0,2017-01-05,2020-03-17 19:02:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
131,1445915,Equipment Violation,320,White,Male,20.0,2017-01-05,2020-03-17 19:40:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
132,1445916,Moving Violation,620,Asian,Male,65.0,2017-01-05,2020-03-17 19:50:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
133,1445920,Equipment Violation,620,White,Male,50.0,2017-01-05,2020-03-17 20:00:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
134,1445918,Moving Violation,510,Hispanic/Latino/a,Female,17.0,2017-01-05,2020-03-17 20:05:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
135,1445917,Equipment Violation,830,Hispanic/Latino/a,Male,52.0,2017-01-05,2020-03-17 20:06:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
136,1445973,Radio Call/Citizen Contact,830,Black/African American,Male,67.0,2017-01-05,2020-03-17 20:08:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
137,1445922,Moving Violation,930,White,Male,23.0,2017-01-05,2020-03-17 20:15:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
138,1445919,Moving Violation,520,Asian,Male,37.0,2017-01-05,2020-03-17 20:16:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
139,1445921,Moving Violation,810,Hispanic/Latino/a,Male,48.0,2017-01-05,2020-03-17 20:25:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
140,1446144,Moving Violation,310,White,Male,72.0,2017-01-06,2020-03-17 17:10:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
141,1446088,Equipment Violation,520,Black/African American,Male,50.0,2017-01-06,2020-03-17 17:20:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
142,1446091,Equipment Violation,520,White,Male,32.0,2017-01-06,2020-03-17 17:30:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
143,1446090,Equipment Violation,520,Hispanic/Latino/a,Male,28.0,2017-01-06,2020-03-17 17:35:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
144,1446096,Equipment Violation,930,White,Female,22.0,2017-01-06,2020-03-17 17:44:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
145,1446094,Moving Violation,810,Asian,Female,42.0,2017-01-06,2020-03-17 17:45:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
146,1446095,Equipment Violation,930,Asian,Female,26.0,2017-01-06,2020-03-17 17:50:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
147,1446104,Moving Violation,320,White,Male,19.0,2017-01-06,2020-03-17 17:51:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
148,1446101,Equipment Violation,930,Black/African American,Female,42.0,2017-01-06,2020-03-17 17:58:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
149,1446097,Moving Violation,710,Hispanic/Latino/a,Male,69.0,2017-01-06,2020-03-17 18:00:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
150,1446098,Equipment Violation,320,White,Female,22.0,2017-01-06,2020-03-17 18:00:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
151,1446123,Equipment Violation,440,Other,Female,40.0,2017-01-06,2020-03-17 18:00:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
152,1446103,Equipment Violation,430,Black/African American,Male,25.0,2017-01-06,2020-03-17 18:00:00,N,Y,,N,N,True,1,2020-03-17 18:18:00,False
153,1446099,Moving Violation,830,Hispanic/Latino/a,Male,23.0,2017-01-06,2020-03-17 18:10:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
154,1446102,Equipment Violation,520,White,Female,48.0,2017-01-06,2020-03-17 18:10:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
155,1446105,Equipment Violation,320,White,Female,56.0,2017-01-06,2020-03-17 18:10:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
156,1446108,Equipment Violation,610,White,Male,54.0,2017-01-06,2020-03-17 18:10:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
157,1446100,Equipment Violation,520,White,Male,16.0,2017-01-06,2020-03-17 18:12:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
158,1446093,Moving Violation,430,Hispanic/Latino/a,Male,33.0,2017-01-06,2020-03-17 18:15:00,N,Y,,N,N,True,1,2020-03-17 18:18:00,False
159,1446106,Equipment Violation,820,Black/African American,Female,21.0,2017-01-06,2020-03-17 18:18:00,N,N,,N,N,True,1,2020-03-17 18:18:00,False
160,1446107,Equipment Violation,320,White,Male,29.0,2017-01-06,2020-03-17 18:30:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
161,1446110,Moving Violation,810,Other,Male,41.0,2017-01-06,2020-03-17 18:30:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
162,1446114,Moving Violation,510,Hispanic/Latino/a,Female,37.0,2017-01-06,2020-03-17 18:31:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
163,1446109,Equipment Violation,710,Hispanic/Latino/a,Male,26.0,2017-01-06,2020-03-17 18:35:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
164,1446111,Moving Violation,710,Hispanic/Latino/a,Male,54.0,2017-01-06,2020-03-17 18:44:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
165,1446113,Moving Violation,720,Hispanic/Latino/a,Male,22.0,2017-01-06,2020-03-17 18:50:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
166,1446116,Equipment Violation,510,Hispanic/Latino/a,Male,55.0,2017-01-06,2020-03-17 18:50:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
167,1446112,Moving Violation,830,Black/African American,Female,51.0,2017-01-06,2020-03-17 18:52:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
168,1446117,Equipment Violation,810,Hispanic/Latino/a,Male,39.0,2017-01-06,2020-03-17 19:00:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
169,1446115,Moving Violation,710,Hispanic/Latino/a,Male,61.0,2017-01-06,2020-03-17 19:00:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
170,1446118,Moving Violation,810,White,Male,62.0,2017-01-06,2020-03-17 19:08:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
171,1446119,Equipment Violation,510,Hispanic/Latino/a,Male,26.0,2017-01-06,2020-03-17 19:17:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
172,1446134,Equipment Violation,610,White,Male,24.0,2017-01-06,2020-03-17 19:20:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
173,1446121,Equipment Violation,520,White,Male,16.0,2017-01-06,2020-03-17 19:30:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
174,1446122,Equipment Violation,430,Hispanic/Latino/a,Male,28.0,2017-01-06,2020-03-17 19:30:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
175,1446131,"Muni, County, H&S Code",830,White,Male,48.0,2017-01-06,2020-03-17 19:40:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
176,1446120,Equipment Violation,430,Hispanic/Latino/a,Female,20.0,2017-01-06,2020-03-17 19:41:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
177,1446126,Moving Violation,810,Hispanic/Latino/a,Female,23.0,2017-01-06,2020-03-17 19:50:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
178,1446128,Moving Violation,430,Asian,Male,22.0,2017-01-06,2020-03-17 19:51:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
179,1446127,Equipment Violation,430,Black/African American,Male,37.0,2017-01-06,2020-03-17 20:00:00,N,N,,N,N,True,1,2020-03-17 18:18:00,True
